School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
Hampton Bays High School,https://www.schooldigger.com/go/NY/schools/1353001108/school.aspx,Hampton Bays Union Free School District,https://www.schooldigger.com/go/NY/district/13530/search.aspx,88 Argonne Rd,Hampton Bays,https://www.schooldigger.com/go/NY/city/Hampton+Bays/search.aspx,11946,Suffolk County,(631) 723-2110,No,No,No,No,748,56.2,13.2,61.4,0.8,0.1,0.9,62.3,0,0.7,35.2,34.9
Mount Morris Middle/Senior High School,https://www.schooldigger.com/go/NY/schools/2001004344/school.aspx,Mount Morris Central School District,https://www.schooldigger.com/go/NY/district/20010/search.aspx,30 Bonadonna Ave,Mount Morris,https://www.schooldigger.com/go/NY/city/Mount+Morris/search.aspx,14510,Livingston County,(585) 658-3331,Yes,No,No,No,214,28.4,7.5,56.1,2.8,0,1.9,29,0,1.4,65,34.7
York Middle/High School,https://www.schooldigger.com/go/NY/schools/3195004279/school.aspx,York Central School District,https://www.schooldigger.com/go/NY/district/31950/search.aspx,2578 Genesee St,Retsof,https://www.schooldigger.com/go/NY/city/Retsof/search.aspx,14539,Livingston County,(585) 243-1730,Yes,No,No,No,385,44.5,8.6,41,0,0,0.5,2.9,0,1.6,95.1,34.7
Clyde-Savannah High School,https://www.schooldigger.com/go/NY/schools/0786000559/school.aspx,Clyde-Savannah Central School District,https://www.schooldigger.com/go/NY/district/07860/search.aspx,215 Glasgow St,Clyde,https://www.schooldigger.com/go/NY/city/Clyde/search.aspx,14433,Wayne County,(315) 902-3050,Yes,No,No,No,228,22.8,9.9,41.2,6.6,0,0.9,6.6,0,1.8,84.2,34.2
Bronxwood Preparatory Academy (The),https://www.schooldigger.com/go/NY/schools/0008805804/school.aspx,New York City Geographic District #11,https://www.schooldigger.com/go/NY/district/00088/search.aspx,921 E 228th St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10466,Bronx County,(718) 696-3820,Yes,No,No,No,358,24.5,14.6,81.3,53.6,3.4,2.8,35.2,0.8,0.3,3.9,33.9
Odyssey Academy,https://www.schooldigger.com/go/NY/schools/1263001035/school.aspx,Greece Central School District,https://www.schooldigger.com/go/NY/district/12630/search.aspx,750 Maiden Ln,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14615,Monroe County,(585) 966-5200,Yes,No,No,No,997,90,11,66.2,17.3,0,5,19.6,0,6,52.2,33.6
North Tonawanda High School,https://www.schooldigger.com/go/NY/schools/2124003013/school.aspx,North Tonawanda City School District,https://www.schooldigger.com/go/NY/district/21240/search.aspx,405 Meadow Dr,North Tonawanda,https://www.schooldigger.com/go/NY/city/North+Tonawanda/search.aspx,14120,Niagara County,(716) 807-3600,Yes,No,No,No,1016,88.4,11.4,39.8,2.1,0.7,1.2,3.8,0.1,1.7,90.5,33.5
Port Chester Senior High School,https://www.schooldigger.com/go/NY/schools/2346003278/school.aspx,Port Chester-Rye Union Free School District,https://www.schooldigger.com/go/NY/district/23460/search.aspx,1 Tamarack Rd,Port Chester,https://www.schooldigger.com/go/NY/city/Port+Chester/search.aspx,10573,Westchester County,(914) 934-7950,Yes,No,No,No,1530,98.2,15.5,72,3.4,0.3,1.4,82,0,0.1,12.8,33.3
Newfield Senior High School,https://www.schooldigger.com/go/NY/schools/2079002925/school.aspx,Newfield Central School District,https://www.schooldigger.com/go/NY/district/20790/search.aspx,247 Main St,Newfield,https://www.schooldigger.com/go/NY/city/Newfield/search.aspx,14867,Tompkins County,(607) 564-9955,No,No,No,No,231,16.3,14.1,55.4,6.5,1.3,0,3,0,6.5,82.7,32.9
Huntington High School,https://www.schooldigger.com/go/NY/schools/1509001263/school.aspx,Huntington Union Free School District,https://www.schooldigger.com/go/NY/district/15090/search.aspx,188 Oakwood Rd,Huntington,https://www.schooldigger.com/go/NY/city/Huntington/search.aspx,11743,Suffolk County,(631) 673-2003,No,No,No,No,1451,118.6,12.2,58.4,7.7,0.1,1.4,51.3,0,2.1,37.3,32.3
Charlotte Valley School,https://www.schooldigger.com/go/NY/schools/0705000497/school.aspx,Charlotte Valley Central School District,https://www.schooldigger.com/go/NY/district/07050/search.aspx,15611 State Hwy 23,Davenport,https://www.schooldigger.com/go/NY/city/Davenport/search.aspx,13750,Delaware County,(607) 278-5511,Yes,No,No,No,387,41.6,9.2,54.3,0.5,0,0,5.2,0,2.6,91.7,32.3
Oppenheim-Ephratah-St Johnsville Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/0110703789/school.aspx,Oppenheim-Ephratah-St. Johnsville Central School District,https://www.schooldigger.com/go/NY/district/01107/search.aspx,44 Center St,St Johnsville,https://www.schooldigger.com/go/NY/city/St+Johnsville/search.aspx,13452,Montgomery County,(518) 568-2011,Yes,No,No,No,333,25.5,13,47.7,0.9,0,0.3,1.8,0,0.3,96.7,32.3
Jamestown High School,https://www.schooldigger.com/go/NY/schools/1563001350/school.aspx,Jamestown City School District,https://www.schooldigger.com/go/NY/district/15630/search.aspx,350 E 2nd St,Jamestown,https://www.schooldigger.com/go/NY/city/Jamestown/search.aspx,14701,Chautauqua County,(716) 483-3470,No,No,No,No,1294,91.5,14.1,69.1,3.8,0.4,0.2,24,0,11.5,60,32.2
Highland High School,https://www.schooldigger.com/go/NY/schools/1440001192/school.aspx,Highland Central School District,https://www.schooldigger.com/go/NY/district/14400/search.aspx,320 Pancake Hollow Rd,Highland,https://www.schooldigger.com/go/NY/city/Highland/search.aspx,12528,Ulster County,(845) 691-1020,Yes,No,No,No,530,40.3,13.1,39.2,6.8,0.2,5.1,14.9,0,3.8,69.2,32.1
Bronx High School For Medical Science,https://www.schooldigger.com/go/NY/schools/0008605177/school.aspx,New York City Geographic District # 9,https://www.schooldigger.com/go/NY/district/00086/search.aspx,240 E 172nd St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10457,Bronx County,(718) 410-4040,Yes,No,No,No,495,47.5,10.4,89.7,24.8,1.4,6.1,65.3,0.4,0.4,1.6,32
Lake Shore Senior High School,https://www.schooldigger.com/go/NY/schools/1656001469/school.aspx,Evans-Brant Central School District (Lake Shore),https://www.schooldigger.com/go/NY/district/16560/search.aspx,959 Beach Rd,Angola,https://www.schooldigger.com/go/NY/city/Angola/search.aspx,14006,Erie County,(716) 926-2310,No,No,No,No,660,53.8,12.2,49.5,0.9,14.5,0.5,3.3,0,2.6,78.2,31.9
Pharos Academy Charter School,https://www.schooldigger.com/go/NY/schools/0011105662/school.aspx,Pharos Academy Charter School,https://www.schooldigger.com/go/NY/district/00111/search.aspx,1001 Intervale Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10459,Bronx County,(646) 915-0025,Yes,Yes,No,No,664,57,11.6,79.4,30.6,0.6,1.1,66.6,0,0.9,0.3,31.6
Collegiate Institute For Math And Science,https://www.schooldigger.com/go/NY/schools/0008805685/school.aspx,New York City Geographic District #11,https://www.schooldigger.com/go/NY/district/00088/search.aspx,925 Astor Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10469,Bronx County,(718) 944-3635,Yes,No,Yes,No,584,39,14.9,82.4,30.8,1.2,12.5,39.2,0.9,0.3,15.1,31.3
Newfane Senior High School,https://www.schooldigger.com/go/NY/schools/2076002922/school.aspx,Newfane Central School District,https://www.schooldigger.com/go/NY/district/20760/search.aspx,1 Panther Dr,Newfane,https://www.schooldigger.com/go/NY/city/Newfane/search.aspx,14108,Niagara County,(716) 778-6552,No,No,No,No,461,36.1,12.7,34.5,1.1,0,0,1.7,0.2,2.4,94.6,31.3
Heatly School,https://www.schooldigger.com/go/NY/schools/1266001043/school.aspx,Green Island Union Free School District,https://www.schooldigger.com/go/NY/district/12660/search.aspx,171 Hudson Ave,Green Island,https://www.schooldigger.com/go/NY/city/Green+Island/search.aspx,12183,Albany County,(518) 273-1422,Yes,No,No,No,241,34.7,6.9,63.1,7.9,0,0.8,2.5,0,12.9,75.9,31.1
Massena Senior High School,https://www.schooldigger.com/go/NY/schools/1866001695/school.aspx,Massena Central School District,https://www.schooldigger.com/go/NY/district/18660/search.aspx,84 Nightengale Ave,Massena,https://www.schooldigger.com/go/NY/city/Massena/search.aspx,13662,St. Lawrence County,(315) 764-3710,Yes,No,No,No,810,56.1,14.4,53,1.2,13.8,0.5,1.9,0.2,0.4,82,31.1
Newburgh Free Academy,https://www.schooldigger.com/go/NY/schools/2070002910/school.aspx,Newburgh City School District,https://www.schooldigger.com/go/NY/district/20700/search.aspx,201 Fullerton Ave,Newburgh,https://www.schooldigger.com/go/NY/city/Newburgh/search.aspx,12550,Orange County,(845) 563-5400,Yes,No,No,No,3431,261,13.1,54.9,23.3,0.3,2.5,52.9,0.1,2,18.9,31.1
Niagara Falls High School,https://www.schooldigger.com/go/NY/schools/2082004834/school.aspx,Niagara Falls City School District,https://www.schooldigger.com/go/NY/district/20820/search.aspx,4455 Porter Rd,Niagara Falls,https://www.schooldigger.com/go/NY/city/Niagara+Falls/search.aspx,14305,Niagara County,(716) 278-5800,Yes,No,No,No,1978,106.9,18.4,77.5,35.8,3,2.5,8,0,10.4,40.4,30.7
Depew High School,https://www.schooldigger.com/go/NY/schools/0903000689/school.aspx,Depew Union Free School District,https://www.schooldigger.com/go/NY/district/09030/search.aspx,5201 S Transit Rd,Depew,https://www.schooldigger.com/go/NY/city/Depew/search.aspx,14043,Erie County,(716) 686-5095,No,No,No,No,538,49.9,10.7,41.6,3.7,0.2,3.2,4.5,0,2.6,85.9,30
Urban Assembly Gateway School For Technology,https://www.schooldigger.com/go/NY/schools/0007706251/school.aspx,New York City Geographic District # 2,https://www.schooldigger.com/go/NY/district/00077/search.aspx,439 W 49th St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10019,New York County,(212) 246-1041,Yes,No,No,No,457,34,13.4,68.1,23.2,1.3,3.5,61.5,0.4,2,8.1,29.8
Long Island City High School,https://www.schooldigger.com/go/NY/schools/0010202022/school.aspx,New York City Geographic District #30,https://www.schooldigger.com/go/NY/district/00102/search.aspx,14-30 Broadway,Long Island City,https://www.schooldigger.com/go/NY/city/Long+Island+City/search.aspx,11106,Queens County,(718) 545-7095,Yes,No,No,No,2145,151.3,14.1,87.6,9,0.3,12.4,70.3,0.3,1.5,6.2,29.8
Norwich High School,https://www.schooldigger.com/go/NY/schools/2133003039/school.aspx,Norwich City School District,https://www.schooldigger.com/go/NY/district/21330/search.aspx,49 Midland Dr,Norwich,https://www.schooldigger.com/go/NY/city/Norwich/search.aspx,13815,Chenango County,(607) 334-1600,Yes,No,No,No,509,33.5,15.1,47.2,4.7,0.2,0.8,3.7,0.2,1,89.4,29.7
Margaretville Central School,https://www.schooldigger.com/go/NY/schools/1851001667/school.aspx,Margaretville Central School District,https://www.schooldigger.com/go/NY/district/18510/search.aspx,415 Main St,Margaretville,https://www.schooldigger.com/go/NY/city/Margaretville/search.aspx,12455,Delaware County,(845) 586-2647,Yes,No,No,No,331,42,7.8,52.9,0.6,0.3,1.5,24.5,0.3,2.4,70.4,29.7
Olympia High School,https://www.schooldigger.com/go/NY/schools/1263001039/school.aspx,Greece Central School District,https://www.schooldigger.com/go/NY/district/12630/search.aspx,1139 Maiden Ln,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14615,Monroe County,(585) 966-5000,Yes,No,No,No,1107,102.4,10.8,69.6,20.3,0,5.1,17.4,0,7,50.1,28.8
Eagle Academy For Young Men II,https://www.schooldigger.com/go/NY/schools/0012106078/school.aspx,New York City Geographic District #23,https://www.schooldigger.com/go/NY/district/00121/search.aspx,1137 Herkimer St,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11233,Kings County,(718) 495-0863,Yes,No,No,No,613,49.5,12.3,78.5,86.3,1,0.3,11.3,0,0.5,0.7,28.8
John F Kennedy Senior High School,https://www.schooldigger.com/go/NY/schools/2700003672/school.aspx,Cheektowaga-Sloan Union Free School District,https://www.schooldigger.com/go/NY/district/27000/search.aspx,305 Cayuga Creek Rd,Cheektowaga,https://www.schooldigger.com/go/NY/city/Cheektowaga/search.aspx,14227,Erie County,(716) 891-6407,No,No,No,No,385,38.3,10,49.1,8.6,0.8,2.9,5.5,0,2.9,79.5,28.8
Metropolitan Lighthouse Charter School,https://www.schooldigger.com/go/NY/schools/0102506233/school.aspx,Metropolitan Lighthouse Charter School,https://www.schooldigger.com/go/NY/district/01025/search.aspx,180 W 165th St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10452,Bronx County,(718) 893-0640,Yes,Yes,No,No,685,39,17.5,92.8,32.6,1,0.4,65,0.3,0,0.7,28.5
Allegany-Limestone Middle-High School,https://www.schooldigger.com/go/NY/schools/0001500053/school.aspx,Allegany-Limestone Central School District,https://www.schooldigger.com/go/NY/district/00015/search.aspx,3131 Five Mile Rd,Allegany,https://www.schooldigger.com/go/NY/city/Allegany/search.aspx,14706,Cattaraugus County,(716) 375-6600,No,No,No,No,623,59.3,10.4,36,1.1,0,1,1.3,0,3,93.6,28.1
Hamburg High School,https://www.schooldigger.com/go/NY/schools/1335001099/school.aspx,Hamburg Central School District,https://www.schooldigger.com/go/NY/district/13350/search.aspx,4111 Legion Dr,Hamburg,https://www.schooldigger.com/go/NY/city/Hamburg/search.aspx,14075,Erie County,(716) 646-3300,No,No,No,No,1093,96.8,11.2,21.9,0.7,0.3,0.8,2.7,0,2.7,92.8,28.1
Sweet Home Senior High School,https://www.schooldigger.com/go/NY/schools/2850003832/school.aspx,Sweet Home Central School District,https://www.schooldigger.com/go/NY/district/28500/search.aspx,1901 Sweet Home Rd,Amherst,https://www.schooldigger.com/go/NY/city/Amherst/search.aspx,14228,Erie County,(716) 250-1203,No,No,No,No,1039,88.3,11.7,42.3,21.5,0,7.6,6.3,0.2,3.3,61.2,27.8
Tri-Valley Secondary School,https://www.schooldigger.com/go/NY/schools/2889003910/school.aspx,Tri-Valley Central School District,https://www.schooldigger.com/go/NY/district/28890/search.aspx,34 Moore Hill Rd,Grahamsville,https://www.schooldigger.com/go/NY/city/Grahamsville/search.aspx,12740,Sullivan County,(845) 985-2296,Yes,No,No,No,453,46.2,9.7,46.8,2.2,0.2,0.4,9.5,0,1.8,85.9,27.7
Groton Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/1302001068/school.aspx,Groton Central School District,https://www.schooldigger.com/go/NY/district/13020/search.aspx,400 Peru Rd,Groton,https://www.schooldigger.com/go/NY/city/Groton/search.aspx,13073,Tompkins County,(607) 898-5802,No,No,No,No,423,36,11.7,39.2,2.1,0,0.2,0.9,0,2.6,94.1,27.6
John Adams High School,https://www.schooldigger.com/go/NY/schools/0012302013/school.aspx,New York City Geographic District #27,https://www.schooldigger.com/go/NY/district/00123/search.aspx,101-01 Rockaway Blvd,Ozone Park,https://www.schooldigger.com/go/NY/city/Ozone+Park/search.aspx,11417,Queens County,(718) 322-0500,Yes,No,No,No,2425,173.2,13.9,84.8,25.9,0.8,34.8,32.9,1.4,0.7,3.5,27.5
Sauquoit Valley High School,https://www.schooldigger.com/go/NY/schools/0000204500/school.aspx,Sauquoit Valley Central School District,https://www.schooldigger.com/go/NY/district/00002/search.aspx,2601 Oneida St,Sauquoit,https://www.schooldigger.com/go/NY/city/Sauquoit/search.aspx,13456,Oneida County,(315) 839-6316,No,No,No,No,275,24.4,11.2,29.8,0.7,0,1.1,3.3,0,2.9,92,26.3
Morris Academy For Collaborative Studies,https://www.schooldigger.com/go/NY/schools/0008605693/school.aspx,New York City Geographic District # 9,https://www.schooldigger.com/go/NY/district/00086/search.aspx,1110 Boston Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10456,Bronx County,(718) 617-5312,Yes,No,No,No,463,34,13.6,95.5,23.1,0.4,0.4,74.7,0.2,0,1.1,25.8
Rondout Valley High School,https://www.schooldigger.com/go/NY/schools/2496003458/school.aspx,Rondout Valley Central School District,https://www.schooldigger.com/go/NY/district/24960/search.aspx,122 Kyserike Rd,Accord,https://www.schooldigger.com/go/NY/city/Accord/search.aspx,12404,Ulster County,(845) 687-2400,Yes,No,No,No,613,53.4,11.4,41.8,3.8,0.5,2.1,6.2,0.2,0.8,86.5,25.7
Jacqueline Kennedy-Onassis High School,https://www.schooldigger.com/go/NY/schools/0007701299/school.aspx,New York City Geographic District # 2,https://www.schooldigger.com/go/NY/district/00077/search.aspx,120 W 46th St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10036,New York County,(212) 391-0041,Yes,No,No,No,210,21.7,9.6,80,21.4,1.4,4.3,68.1,0,0.5,4.3,24.4
Curtis High School,https://www.schooldigger.com/go/NY/schools/0010301939/school.aspx,New York City Geographic District #31,https://www.schooldigger.com/go/NY/district/00103/search.aspx,105 Hamilton Ave,Staten Island,https://www.schooldigger.com/go/NY/city/Staten+Island/search.aspx,10301,Richmond County,(718) 390-1800,Yes,No,No,No,2456,151.6,16.2,77.1,33.1,0.5,7,42.7,0.3,3.1,13.2,24.2
Eden Middle & High School,https://www.schooldigger.com/go/NY/schools/1017000791/school.aspx,Eden Central School District,https://www.schooldigger.com/go/NY/district/10170/search.aspx,3150 Schoolview Rd,Eden,https://www.schooldigger.com/go/NY/city/Eden/search.aspx,14057,Erie County,(716) 992-3600,No,No,No,No,726,64.1,11.3,23.6,1,0.8,0.1,1.1,0.3,2.2,94.5,24.1
Batavia High School,https://www.schooldigger.com/go/NY/schools/0399000156/school.aspx,Batavia City School District,https://www.schooldigger.com/go/NY/district/03990/search.aspx,260 State St,Batavia,https://www.schooldigger.com/go/NY/city/Batavia/search.aspx,14020,Genesee County,(585) 343-2480,Yes,No,No,No,644,60.2,10.6,47.2,12.6,1.1,2,9,0,0.9,74.4,23.9
Bridgehampton School,https://www.schooldigger.com/go/NY/schools/0537000271/school.aspx,Bridgehampton Union Free School District,https://www.schooldigger.com/go/NY/district/05370/search.aspx,2685 Montauk Hwy,Bridgehampton,https://www.schooldigger.com/go/NY/city/Bridgehampton/search.aspx,11932,Suffolk County,(631) 537-0271,No,No,No,No,214,55.7,3.8,50.9,16.8,0,0.5,51.4,0,6.1,25.2,23.6
North Rose-Wolcott High School,https://www.schooldigger.com/go/NY/schools/1698001513/school.aspx,North Rose-Wolcott Central School District,https://www.schooldigger.com/go/NY/district/16980/search.aspx,11631 Salter-Colvin Rd,Wolcott,https://www.schooldigger.com/go/NY/city/Wolcott/search.aspx,14590,Wayne County,(315) 594-3100,No,No,No,No,371,37.1,9.9,46.6,0.5,0,0.3,6.7,0,3.8,88.7,23.6
Waverly High School,https://www.schooldigger.com/go/NY/schools/3027004069/school.aspx,Waverly Central School District,https://www.schooldigger.com/go/NY/district/30270/search.aspx,1 Frederick St,Waverly,https://www.schooldigger.com/go/NY/city/Waverly/search.aspx,14892,Tioga County,(607) 565-8101,No,No,No,No,430,34.2,12.5,34.9,1.6,0,1.4,1.9,0.5,0.9,93.7,23.5
Middletown High School,https://www.schooldigger.com/go/NY/schools/1932001766/school.aspx,Middletown City School District,https://www.schooldigger.com/go/NY/district/19320/search.aspx,30 Gardner Ave Ext,Middletown,https://www.schooldigger.com/go/NY/city/Middletown/search.aspx,10940,Orange County,(845) 326-1628,Yes,No,No,No,2364,187.4,12.6,70.6,26.1,0,3,56.1,0.2,1.5,13.1,23.4
Rome Free Academy,https://www.schooldigger.com/go/NY/schools/2490003449/school.aspx,Rome City School District,https://www.schooldigger.com/go/NY/district/24900/search.aspx,95 Dart Circle,Rome,https://www.schooldigger.com/go/NY/city/Rome/search.aspx,13441,Oneida County,(315) 334-7203,Yes,No,No,No,1553,104.8,14.8,55.8,10.2,0.1,1.5,7.6,0.2,1.5,78.9,23.3
William E Grady Career And Technical Education High School,https://www.schooldigger.com/go/NY/schools/0015202888/school.aspx,New York City Geographic District #21,https://www.schooldigger.com/go/NY/district/00152/search.aspx,25 Brighton 4th Rd,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11235,Kings County,(718) 332-5000,Yes,No,No,No,515,42.9,11.9,88.3,46,0,9.1,27.8,0,2.1,15,22.5
Roosevelt High School - Early College Studies,https://www.schooldigger.com/go/NY/schools/3192004250/school.aspx,Yonkers City School District,https://www.schooldigger.com/go/NY/district/31920/search.aspx,631 Tuckahoe Rd,Yonkers,https://www.schooldigger.com/go/NY/city/Yonkers/search.aspx,10710,Westchester County,(914) 376-8500,Yes,No,Yes,No,955,67,14.2,88.7,21.7,0.4,5.1,61.5,0,2.1,9.2,22.4
Salamanca High School,https://www.schooldigger.com/go/NY/schools/2544003519/school.aspx,Salamanca City School District,https://www.schooldigger.com/go/NY/district/25440/search.aspx,50 Iroquois Dr,Salamanca,https://www.schooldigger.com/go/NY/city/Salamanca/search.aspx,14779,Cattaraugus County,(716) 945-2404,Yes,No,No,No,449,49.5,9,44.5,0.7,38.5,0,6,0,3.3,51.4,22.2
Tonawanda Middle/High School,https://www.schooldigger.com/go/NY/schools/2874003907/school.aspx,Tonawanda City School District,https://www.schooldigger.com/go/NY/district/28740/search.aspx,600 Fletcher St,Tonawanda,https://www.schooldigger.com/go/NY/city/Tonawanda/search.aspx,14150,Erie County,(716) 694-7660,Yes,No,No,No,932,83.5,11.1,50.1,2.5,0.8,0.5,6.2,0,5.2,84.9,22.2
Eagle Academy For Young Men,https://www.schooldigger.com/go/NY/schools/0008605670/school.aspx,New York City Geographic District # 9,https://www.schooldigger.com/go/NY/district/00086/search.aspx,4143 3rd Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10457,Bronx County,(718) 466-8000,Yes,No,No,No,486,36.3,13.3,84.2,51,1,0.6,45.5,0,0.8,1,22.1
In-Technical Academy (Ms/High School 368),https://www.schooldigger.com/go/NY/schools/0008704473/school.aspx,New York City Geographic District #10,https://www.schooldigger.com/go/NY/district/00087/search.aspx,2975 Tibbetts Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10463,Bronx County,(718) 432-4300,Yes,No,Yes,No,1003,74.3,13.4,86.9,7.5,0.8,2.8,85.5,0.2,0.3,2.9,22.1
Red Creek High School,https://www.schooldigger.com/go/NY/schools/2421003330/school.aspx,Red Creek Central School District,https://www.schooldigger.com/go/NY/district/24210/search.aspx,6574 South St,Red Creek,https://www.schooldigger.com/go/NY/city/Red+Creek/search.aspx,13143,Wayne County,(315) 754-2040,Yes,No,No,No,244,24.3,10,47.5,0.8,0,0,2.5,0.4,0.4,95.9,22.1
Hancock Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1356001110/school.aspx,Hancock Central School District,https://www.schooldigger.com/go/NY/district/13560/search.aspx,67 Education Ln,Hancock,https://www.schooldigger.com/go/NY/city/Hancock/search.aspx,13783,Delaware County,(607) 637-1306,Yes,No,No,No,209,27.1,7.6,47.4,2.9,0.5,0.5,5.7,0,0,90.4,21.9
Athena High School,https://www.schooldigger.com/go/NY/schools/1263001032/school.aspx,Greece Central School District,https://www.schooldigger.com/go/NY/district/12630/search.aspx,800 Long Pond Rd,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14612,Monroe County,(585) 966-4000,No,No,No,No,1087,88.7,12.2,47.5,15.1,0,4.4,14.4,0,4.9,61.2,21.8
Glen Cove High School,https://www.schooldigger.com/go/NY/schools/1218000974/school.aspx,Glen Cove City School District,https://www.schooldigger.com/go/NY/district/12180/search.aspx,150 Dosoris Ln,Glen Cove,https://www.schooldigger.com/go/NY/city/Glen+Cove/search.aspx,11542,Nassau County,(516) 801-7610,No,No,No,No,990,92.1,10.7,54.4,7.5,0,3.3,60.1,0.2,1.4,27.5,21.4
Democracy Prep Harlem Charter School,https://www.schooldigger.com/go/NY/schools/0101006183/school.aspx,Democracy Prep Harlem Charter School,https://www.schooldigger.com/go/NY/district/01010/search.aspx,207 W 133rd St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10030,New York County,(212) 281-1248,Yes,Yes,No,No,1150,85,13.5,84,66.3,2.3,0.4,28.5,0.5,1.3,0.6,20.5
John Dewey High School,https://www.schooldigger.com/go/NY/schools/0015204312/school.aspx,New York City Geographic District #21,https://www.schooldigger.com/go/NY/district/00152/search.aspx,50 Ave X,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11223,Kings County,(718) 373-6400,Yes,No,No,No,2261,143.3,15.7,85.3,28.8,0.5,27.2,26.1,0.8,1.5,15.2,20.2
Newark Senior High School,https://www.schooldigger.com/go/NY/schools/2064002895/school.aspx,Newark Central School District,https://www.schooldigger.com/go/NY/district/20640/search.aspx,625 Peirson Ave,Newark,https://www.schooldigger.com/go/NY/city/Newark/search.aspx,14513,Wayne County,(315) 332-3242,Yes,No,No,No,603,60.9,9.8,49.8,7.3,0.3,0.3,16.7,0,2.8,72.5,19.9
Canajoharie Senior High School,https://www.schooldigger.com/go/NY/schools/0630000411/school.aspx,Canajoharie Central School District,https://www.schooldigger.com/go/NY/district/06300/search.aspx,136 Scholastic Way,Canajoharie,https://www.schooldigger.com/go/NY/city/Canajoharie/search.aspx,13317,Montgomery County,(518) 673-6330,Yes,No,No,No,268,28.4,9.4,53.7,2.2,0,0.7,0.4,0,1.5,95.1,19.8
Akron High School,https://www.schooldigger.com/go/NY/schools/0243000013/school.aspx,Akron Central School District,https://www.schooldigger.com/go/NY/district/02430/search.aspx,47 Bloomingdale Ave,Akron,https://www.schooldigger.com/go/NY/city/Akron/search.aspx,14001,Erie County,(716) 542-5030,No,No,No,No,446,36.4,12.2,39.2,0.4,12.6,0.4,1.1,0,1.8,83.6,19.6
Democracy Prep Endurance Charter School,https://www.schooldigger.com/go/NY/schools/0107806310/school.aspx,Democracy Prep Endurance Charter School,https://www.schooldigger.com/go/NY/district/01078/search.aspx,250 W 127th St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10027,New York County,(212) 316-7602,Yes,Yes,No,No,704,56,12.5,81.8,67.8,1.3,0.4,28.8,0.1,0.6,1,19.2
Brooklyn Collegiate: A College Board School,https://www.schooldigger.com/go/NY/schools/0012105721/school.aspx,New York City Geographic District #23,https://www.schooldigger.com/go/NY/district/00121/search.aspx,2021 Bergen St,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11233,Kings County,(718) 922-1145,Yes,No,No,No,353,32.7,10.7,83.9,77.9,0.8,2.3,17,0.3,0.3,1.4,19
Lackawanna High School,https://www.schooldigger.com/go/NY/schools/1644001452/school.aspx,Lackawanna City School District,https://www.schooldigger.com/go/NY/district/16440/search.aspx,550 Martin Rd,Lackawanna,https://www.schooldigger.com/go/NY/city/Lackawanna/search.aspx,14218,Erie County,(716) 821-5610,Yes,No,No,No,513,44.3,11.5,74.1,15.4,0.8,1.9,9.9,0,2.7,69.2,18.7
Cheektowaga High School,https://www.schooldigger.com/go/NY/schools/0723000509/school.aspx,Cheektowaga Central School District,https://www.schooldigger.com/go/NY/district/07230/search.aspx,3600 Union Rd,Cheektowaga,https://www.schooldigger.com/go/NY/city/Cheektowaga/search.aspx,14225,Erie County,(716) 686-3602,Yes,No,No,No,679,59.1,11.4,57.6,37.3,0.1,9.7,7.4,0,5.2,40.4,18.1
