CustomerId,CreditScore,MaleGender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
66248,543,1,41,6,143350.41,1,1,1,192070.16,Yes
82495,649,0,41,3,130931.83,1,1,1,144808.37,No
68638,777,0,30,4,137851.31,1,1,0,5008.23,Yes
65152,561,1,33,6,0,2,0,0,173680.39,No
236259,724,1,41,5,0,1,0,1,115753.94,No
44968,665,0,51,8,0,1,1,1,38928.48,Yes
253701,441,1,60,1,140614.15,1,0,1,174381.23,No
258507,579,1,22,3,118680.57,1,1,1,49829.8,No
115185,777,1,35,7,122917.69,1,1,1,76169.68,No
361254,739,0,36,0,0,2,0,0,133465.57,No
89630,660,1,40,5,131754.11,2,1,1,38761.61,No
99639,554,0,35,8,0,2,1,1,176779.46,No
78119,850,0,24,6,0,2,1,1,13159.9,No
366712,842,0,35,9,119948.09,1,1,0,48217.97,Yes
17529,785,0,38,1,0,1,1,0,134964.85,Yes
68155,550,1,25,0,0,2,1,1,184221.11,No
86899,750,0,39,6,0,2,0,0,19264.33,No
183217,490,0,38,3,97266.1,1,1,1,92797.23,No
158451,605,1,28,10,113690.83,1,1,0,33114.24,No
354636,563,0,42,6,99056.22,2,1,0,154347.95,Yes
291380,675,1,34,8,0,2,1,1,184842.21,No
141400,621,0,36,7,116338.68,1,1,1,155743.48,No
62630,850,1,40,6,97339.99,1,0,1,88815.25,No
335299,711,1,41,3,0,2,1,1,193747.57,No
127827,549,0,55,1,137592.31,2,0,1,116548.02,Yes
105887,764,1,34,6,108760.27,2,1,0,166324.79,Yes
195984,627,1,30,3,128770.88,2,1,1,40199.01,No
48040,850,0,34,2,0,2,0,0,51919.04,No
64574,614,0,36,1,44054.84,1,1,1,73329.08,No
98951,685,0,44,2,119657.53,1,1,0,145387.05,Yes
260636,683,0,49,7,108797.63,2,0,0,140763.18,No
188052,643,1,35,2,0,2,0,0,67979.35,No
304573,561,0,49,1,102025.32,1,1,0,133051.64,Yes
247669,601,0,20,9,122446.61,2,1,0,86791.9,No
170331,766,0,27,7,158786.67,2,0,1,47579.25,No
276038,699,1,29,3,125689.29,1,1,1,151623.71,No
280202,850,1,29,1,154640.41,1,1,1,164039.51,No
359261,792,0,50,4,146710.76,1,1,0,16528.4,Yes
357738,636,1,67,7,136709.35,1,0,1,66753.1,Yes
255252,850,1,43,5,129305.09,2,0,1,19244.58,No
84442,628,1,40,10,0,2,1,0,103832.58,No
70299,736,0,63,10,0,2,0,1,502.7,No
300118,711,0,21,0,82844.33,2,0,1,1408.68,No
97501,583,0,22,2,0,2,0,1,5985.36,No
101532,757,1,46,0,0,2,1,0,37460.05,No
314161,749,0,33,10,76692.22,1,0,1,30396.43,No
62404,705,1,34,7,117715.84,1,1,0,2498.67,No
58176,585,1,54,8,87105.32,1,1,1,55346.14,No
368002,437,0,43,6,0,1,1,0,148330.97,Yes
70280,741,0,64,2,69311.16,1,1,1,59237.72,No
23253,738,1,26,9,0,2,1,1,48644.94,No
227651,586,0,33,10,66948.67,2,1,1,140759.03,No
287381,627,0,57,9,0,2,1,1,107712.42,No
234162,551,1,76,2,128410.71,2,1,1,181718.73,No
72435,606,1,38,3,99897.53,1,0,0,37054.65,No
187166,674,1,22,3,0,1,1,1,173940.59,No
150776,584,0,31,6,152622.34,1,1,0,99298.8,No
260060,590,1,40,8,0,2,1,0,62933.03,No
267066,585,1,56,4,138227.19,2,1,1,55287.84,No
194875,508,0,25,2,111395.53,1,0,1,48197.06,No
55801,458,1,44,7,84386.57,1,1,0,178642.73,No
21243,692,0,36,3,0,2,1,1,8282.22,No
100113,502,1,33,5,174673.65,2,1,0,33300.56,No
28387,518,1,46,3,0,2,1,0,76515.79,No
149159,660,1,46,5,109019.65,2,1,1,33680.56,No
70333,698,0,52,1,107906.75,1,1,0,168886.39,Yes
18131,678,1,54,7,128914.97,1,0,0,191746.23,Yes
278023,773,1,63,9,111179.83,1,1,1,93091.02,No
37826,619,0,52,8,124099.13,1,0,0,23904.52,No
110094,684,1,59,9,122471.09,1,0,1,15807.07,No
216543,635,1,34,3,134692.4,2,1,1,83773.02,No
160507,680,0,25,4,123816.5,1,1,1,90162.35,No
122306,608,1,34,3,106288.54,1,1,1,36639.25,No
170103,603,0,55,7,127723.25,2,1,0,139469.11,Yes
333168,579,1,43,2,145843.82,1,1,1,198402.37,Yes
280464,756,0,34,2,148200.72,1,0,0,194584.48,No
107015,611,1,30,2,104145.65,1,0,0,159629.64,No
248826,532,1,24,8,142755.25,1,0,0,34231.48,No
50743,684,0,63,3,81245.79,1,1,0,69643.31,Yes
246579,647,0,33,3,168560.46,2,0,0,90270.16,No
291010,583,1,38,8,0,1,1,0,47848.56,No
106601,774,1,42,2,132193.94,2,1,1,162865.52,No
216531,677,1,58,9,0,1,0,1,168650.4,No
48813,542,1,25,8,139330.1,1,0,0,54372.37,No
120804,613,1,29,0,0,2,0,1,133897.32,No
39837,666,1,40,5,0,2,1,0,147878.05,No
216395,777,0,28,2,134571.5,1,0,1,118313.38,No
79074,581,1,50,2,143829.2,2,1,0,181224.24,Yes
218518,705,1,32,7,0,2,1,0,7921.57,No
113038,673,0,44,8,133444.97,1,0,1,5708.19,No
48033,594,0,23,4,104753.84,2,1,0,56756.52,Yes
270784,648,0,51,2,116574.84,1,1,0,4121.04,Yes
250807,605,1,41,10,0,2,0,1,97213.09,No
248078,734,0,40,9,176914.8,1,1,1,12799.23,No
368845,572,0,36,8,68348.18,2,0,1,50400.32,No
173207,595,0,33,9,0,2,1,1,41447.86,No
260414,749,1,42,2,56726.83,2,0,1,185543.35,No
345457,573,1,46,3,65269.23,1,0,1,189988.65,Yes
164543,624,1,33,6,66220.17,1,0,1,170819.01,No
339644,703,1,56,9,0,1,0,0,85547.33,Yes
120934,665,0,41,8,96147.55,1,1,0,137037.97,No
225818,648,1,42,4,0,2,1,0,19283.14,No
25798,850,1,48,2,0,1,1,0,169425.3,Yes
132609,569,0,32,8,145330.43,1,1,1,132038.65,No
307175,566,0,21,3,0,2,1,1,3626.47,No
297772,537,0,47,4,124192.28,2,1,1,50881.51,No
282604,706,0,46,7,111288.18,1,1,1,149170.25,Yes
174256,734,1,43,7,107805.67,1,0,0,182505.68,No
84313,586,0,36,5,103700.69,1,1,0,194072.56,Yes
289464,612,0,38,1,0,2,1,1,9209.21,No
207968,648,1,34,0,0,1,1,1,167931.81,No
317122,557,0,27,3,87739.08,1,1,1,123096.56,No
199893,643,0,20,0,133313.34,1,1,1,3965.69,No
186648,433,0,49,10,0,1,1,1,87711.61,No
108208,643,1,41,7,154902.66,1,1,1,49667.28,No
340778,488,0,36,0,0,2,1,0,136675.22,No
67419,758,1,68,6,112595.85,1,1,0,35865.44,Yes
35031,743,1,39,3,119695.75,1,0,1,26136.13,No
193305,730,0,47,7,0,1,1,0,33373.26,Yes
343864,746,1,49,7,0,2,0,1,10096.25,No
52659,666,0,59,8,152614.51,2,1,1,188782.3,No
96210,580,0,33,7,131647.01,2,0,0,79775.19,No
191961,850,1,27,6,96654.72,2,0,0,152740.16,No
268691,563,1,22,3,137583.04,1,0,1,5791.85,No
225421,766,0,28,3,62717.84,2,1,1,13182.43,No
133295,659,1,32,9,95377.13,1,0,1,187551.24,No
54421,607,1,28,1,135936.1,2,1,1,110560.14,No
49903,644,1,35,5,161591.11,3,1,1,63795.62,No
264588,746,1,47,8,142382.03,1,1,1,62086.62,No
57679,588,1,33,2,0,2,1,1,12483.56,No
149030,691,1,30,9,0,2,0,1,10963.04,No
295914,666,0,38,6,127043.09,1,1,1,8247,No
55123,640,0,46,3,0,1,1,1,156260.08,No
219524,611,0,29,4,78885.88,2,1,1,26927.69,No
70553,651,0,45,8,95922.9,1,1,0,84782.42,Yes
63165,529,0,29,8,0,2,1,0,19842.11,No
318749,676,0,36,3,91711.59,1,1,1,95393.43,No
189261,639,0,46,10,110031.09,2,1,1,133995.59,No
262290,782,1,36,5,81210.72,2,0,1,108003.38,No
26642,641,1,32,5,122947.92,1,1,1,99154.86,No
152338,697,0,38,1,182065.85,1,1,0,49503.5,No
341310,623,1,45,0,0,1,1,0,196533.72,Yes
85328,494,0,41,2,69974.66,2,1,0,188426.13,Yes
125208,731,0,38,10,123711.73,2,1,0,171340.68,Yes
102375,657,1,44,6,76495.04,1,1,0,79071.89,No
67640,744,0,38,9,0,2,0,0,20940.76,No
140981,774,1,46,9,0,2,1,1,34774.26,No
28746,850,0,45,1,121874.89,1,0,0,6865.41,Yes
207429,551,0,45,6,0,2,1,1,51143.43,No
338439,638,1,36,6,188455.19,1,0,0,47031.4,Yes
44197,792,0,42,0,99045.93,2,1,0,47160.01,No
153962,666,0,36,8,0,1,0,1,158666.99,No
209457,716,0,30,2,205770.78,2,0,0,65464.66,No
54445,594,0,31,0,79340.95,1,1,0,78255.86,No
294914,600,1,57,9,138456.03,2,1,1,103548.25,No
308902,565,1,49,7,0,2,1,1,89609.26,No
102179,678,1,48,2,101099.9,2,0,1,193476.04,No
154861,648,0,31,5,0,2,1,1,5199.02,No
20802,642,1,40,8,109219.83,1,1,0,52827.51,No
341677,706,1,67,1,123276.69,2,1,1,86507.88,Yes
64958,668,1,43,10,113034.31,1,1,1,100423.88,No
106857,635,1,41,1,0,2,1,0,175611.5,No
93338,603,1,30,6,129548.5,2,1,1,19282.85,No
221790,635,0,72,4,74812.84,1,0,1,27448.33,No
240022,642,0,40,7,0,2,1,0,183963.34,No
358183,785,0,54,1,0,2,1,0,45113.92,Yes
184482,628,0,28,3,153538.13,2,1,0,110776.01,No
100763,499,0,38,9,0,2,0,1,183042.2,No
296698,567,1,34,10,0,2,0,1,161571.79,No
98475,449,1,32,0,155619.36,1,1,1,166692.03,No
247030,701,1,35,10,159693.9,2,1,1,71173.64,No
246662,613,1,37,3,171653.17,1,0,1,5353.12,No
50876,683,0,39,2,47685.47,2,1,1,86019.48,No
332699,581,1,35,4,0,2,0,1,86383.82,No
363046,620,1,61,5,0,1,0,0,31641.52,Yes
309037,561,1,28,6,123692,1,1,1,70548.96,No
227373,558,1,26,1,148853.29,2,1,1,24411.02,No
89156,642,1,35,2,133161.95,1,0,1,122254.86,No
144176,805,1,24,6,143221.35,2,1,0,186035.72,No
155919,687,1,35,9,0,2,0,1,73133.82,No
153230,695,1,56,1,0,3,1,0,187734.49,Yes
48143,562,1,33,6,0,2,1,0,111590.35,No
152551,613,1,38,9,126265.88,2,0,0,15859.95,No
105134,589,1,37,5,0,1,1,0,61324.87,No
253396,593,1,31,8,112713.34,1,1,1,176868.89,No
162214,714,1,34,5,141173.03,1,0,1,98896.06,No
258465,588,0,35,7,0,2,1,1,108739.15,No
320563,679,1,39,6,0,2,1,0,12266.06,No
146129,730,1,38,5,118866.36,1,1,1,163317.5,No
362226,833,1,47,2,0,2,1,1,182247.77,No
121412,586,0,33,7,0,2,1,1,168261.4,No
259284,567,0,54,5,92316.31,2,1,0,158590.66,Yes
372439,637,1,30,1,122185.53,1,1,0,102566.46,Yes
108346,711,1,38,4,123345.85,1,1,0,141827.83,No
140981,828,1,30,4,73070.18,2,0,0,161671.15,No
167590,500,1,38,7,0,2,0,0,192013.23,No
120285,807,1,47,1,95120.59,1,0,0,127875.1,No
61154,850,1,40,8,102800.65,1,1,0,60811.56,No
205756,782,0,70,7,97072.42,1,0,1,131177.22,No
321761,629,1,31,6,132876.55,1,1,1,130862.11,No
263636,582,1,33,6,0,2,0,1,72970.93,No
163153,468,1,22,2,0,2,1,0,28123.99,No
78316,670,1,36,3,0,1,1,0,140754.19,Yes
200704,805,1,39,2,0,1,0,0,166650.32,No
370533,720,1,26,10,51962.91,2,1,0,45507.24,No
241806,781,0,29,6,98759.89,1,0,0,112202.64,No
26428,592,1,33,2,156570.86,1,1,1,37140.2,No
221981,542,0,42,1,0,1,1,1,178256.58,Yes
100961,532,1,42,1,159024.71,1,1,0,100982.93,Yes
152495,520,0,39,1,73493.17,1,0,1,109626.13,Yes
59833,759,0,45,8,0,2,1,1,99251.24,No
247897,473,0,35,6,69617.36,1,1,0,143345.69,No
55928,639,0,35,5,136526.26,2,1,0,59653.03,No
329634,705,1,25,3,113736.27,1,0,1,196864.61,No
211137,530,1,52,1,106723.28,1,0,0,109960.4,Yes
127783,516,0,33,10,138847.9,1,1,1,127256.7,No
75345,850,0,40,0,0,2,1,0,1099.95,No
246611,746,0,33,2,107868.14,2,1,1,146192.4,No
147900,622,1,33,3,96926.12,2,1,0,48553.77,No
37589,743,1,30,7,77599.23,1,0,0,144407.1,No
50169,732,1,38,5,178787.54,1,1,1,195760.53,No
42982,850,1,81,5,0,2,1,1,44827.47,No
342243,850,0,34,3,129668.43,2,1,1,88743.99,No
176486,686,1,34,6,146178.13,2,1,1,88837.11,No
178031,556,0,40,8,0,2,1,0,62112.7,No
310705,673,1,37,4,0,2,0,0,163563.07,No
174021,809,0,38,2,154763.21,2,1,1,174800.31,No
75923,634,0,56,3,116251.24,1,0,1,42429.88,Yes
337506,630,1,37,6,0,2,1,1,82647.65,No
26321,564,0,30,0,100954.88,2,0,0,134175.15,No
252978,625,0,51,4,124620.01,2,1,0,92243.94,Yes
211545,677,0,34,4,0,2,1,1,6175.53,No
25096,583,1,40,9,112701.04,1,0,0,29213.63,No
192236,592,1,45,8,84692.5,1,0,1,67214.02,No
95120,637,1,49,2,108204.52,1,1,0,169037.84,Yes
125856,850,1,30,6,86449.39,1,1,1,188809.23,No
369450,633,1,42,10,0,1,0,1,79408.17,No
202140,751,1,36,5,73194.99,1,1,1,89222.66,No
75898,592,1,31,7,124593.23,1,1,0,86079.67,No
245171,716,1,50,2,119655.77,1,1,1,12944.17,Yes
90517,641,1,42,3,121765.37,2,1,1,166516.84,No
65018,849,1,35,4,110837.73,1,0,0,126419.8,No
73306,647,1,47,10,99835.17,1,0,1,89103.05,No
270212,608,0,30,2,91057.37,2,1,0,132973.17,No
325114,555,0,26,7,0,2,1,0,93122.41,No
242541,497,1,27,7,149400.27,1,0,0,167522.19,No
303554,599,1,38,9,89111.63,1,0,0,157239.6,No
331068,545,1,33,1,132527.9,2,0,1,107429.71,No
117571,774,0,36,9,114997.42,1,1,0,75304.09,No
288333,464,1,46,6,161798.53,1,1,0,182944.47,No
85512,696,0,27,2,96129.32,2,1,1,5983.7,No
282592,667,1,45,3,0,2,0,0,163655.01,No
240127,812,1,32,5,133050.97,2,1,0,89385.92,No
355807,516,1,51,8,120124.35,2,0,1,168773.54,No
18619,645,1,39,8,0,2,0,0,96864.36,No
198420,664,1,32,5,133705.74,1,0,0,134455.84,No
123463,427,0,39,9,0,2,1,0,28368.37,No
79462,685,0,40,7,0,2,1,0,103898.59,No
107485,585,0,33,4,152805.05,1,1,0,63239.65,No
193343,519,0,21,1,151701.45,3,1,1,170138.68,Yes
27353,708,0,67,1,0,2,0,1,3837.08,No
359205,717,0,22,5,112465.06,1,1,1,92977.75,No
369552,465,1,24,6,156007.09,1,1,0,191368.37,No
47383,829,1,28,3,132405.52,3,1,0,104889.2,Yes
224948,826,1,26,5,142662.68,1,0,0,60285.3,No
96808,747,1,36,8,102603.3,2,1,1,180693.61,No
35770,707,1,32,9,0,2,1,0,126475.79,No
324214,590,1,37,1,0,2,0,0,133535.99,No
350974,603,1,57,6,105000.85,2,1,1,87412.24,Yes
74583,615,1,45,5,0,2,1,1,164886.64,No
228747,634,0,36,1,69518.95,1,1,0,116238.39,No
36331,716,1,41,8,126145.54,2,1,1,138051.19,No
139911,647,1,41,4,138937.35,1,1,1,101617.64,Yes
322862,591,0,44,10,113581.98,1,1,0,1985.41,No
70086,574,1,34,1,112572.39,1,0,0,165626.6,No
30487,467,1,51,10,114514.71,2,1,0,177784.68,Yes
189538,701,0,35,2,0,2,1,1,65765.22,No
328717,747,0,34,10,0,2,1,1,50759.8,No
206809,650,1,32,2,84906.45,1,1,0,163216.48,No
297240,731,0,39,2,126816.18,1,1,1,74850.93,No
359193,638,0,26,1,105249.76,2,1,1,23491.09,No
30031,569,1,41,2,0,2,1,0,134272.57,No
348152,459,1,50,5,109387.9,1,1,0,155721.15,No
89002,632,1,23,3,122478.51,1,1,0,147230.77,Yes
109999,683,0,73,8,137732.23,2,1,1,133210.44,No
365246,850,0,46,2,157866.77,1,1,1,18986.12,No
160428,512,0,41,6,0,1,1,1,100507.81,No
85688,616,0,31,3,136789.14,1,1,0,59346.4,Yes
44477,664,1,36,1,0,2,1,1,95372.64,No
174218,694,1,30,10,144684.03,1,1,1,31805.49,No
280785,655,1,24,9,107065.31,1,1,1,51959.82,No
139003,607,0,33,8,91301.72,1,0,1,130824.57,No
186027,684,1,39,4,207034.96,2,0,0,157694.76,Yes
208743,763,1,37,8,0,2,1,1,933.38,No
194415,671,1,50,8,0,1,0,1,2560.11,No
295816,592,1,38,3,0,1,1,1,12905.89,Yes
225226,666,0,36,6,0,2,1,0,176692.87,No
276676,667,1,34,5,0,2,1,1,102908.63,No
170337,850,1,36,6,0,2,0,1,41291.05,No
178597,622,1,42,9,0,2,1,0,119127.06,No
226077,577,0,30,8,92472.1,2,0,1,126434.61,No
299948,555,1,21,1,0,2,0,0,103901.35,No
16456,547,1,62,10,127738.75,2,1,1,85153,No
362835,613,0,50,5,101242.98,2,1,0,12493.61,No
198985,672,0,43,4,92599.55,2,1,1,167336.78,No
100681,624,0,36,10,0,2,0,1,186180.42,No
105577,698,0,50,1,0,4,1,0,88566.9,Yes
179124,606,1,37,6,82373.94,1,0,0,172526.9,Yes
236077,720,1,31,4,141356.47,1,0,0,137985.69,No
194991,835,1,23,9,0,1,1,0,19793.73,Yes
61016,771,0,47,3,72664,2,1,1,107874.39,No
275769,811,0,47,3,123365.34,2,0,0,171995.34,No
147980,734,1,33,5,121898.58,1,1,0,61829.89,No
359948,548,1,33,6,0,1,1,1,31728.35,No
276895,652,0,31,3,103696.97,3,0,0,155221.05,Yes
352193,707,1,33,2,0,2,0,0,130866.95,No
166800,605,0,56,1,74129.18,2,1,1,62199.78,Yes
322812,623,0,34,9,0,1,1,0,24255.21,No
218449,686,1,29,3,185379.02,1,1,0,64679.07,No
161366,525,0,47,1,118087.68,1,1,0,88120.78,Yes
93069,657,1,41,8,109402.13,1,1,1,66463.62,No
109677,730,0,33,7,130367.87,1,1,0,15142.1,Yes
112855,816,0,34,2,108410.87,2,1,0,102908.91,No
216544,484,0,50,2,90408.16,2,0,0,48170.57,No
90729,728,0,34,6,90425.15,2,1,1,11597.69,No
37198,730,0,39,6,140094.59,1,1,0,172450.04,Yes
85525,477,1,31,9,0,2,0,1,184061.17,No
211593,663,0,46,6,95439.4,1,1,1,21038.58,Yes
293056,549,1,34,6,204017.4,2,1,0,109538.35,No
364049,714,1,29,9,0,2,1,0,129192.55,No
76683,430,1,49,3,137115.16,1,1,0,146516.86,Yes
322571,504,1,43,5,134740.19,2,1,0,181430.91,No
154434,530,0,29,5,0,2,0,0,121451.21,No
35800,619,1,29,4,98955.87,1,0,1,131712.51,No
140847,617,1,44,9,49157.09,2,1,0,53294.17,No
193522,791,1,31,1,130240.33,1,0,0,96546.55,No
348340,609,1,48,1,108019.27,3,1,1,184524.65,Yes
129031,780,1,51,4,126725.25,1,1,0,195259.31,Yes
294093,777,0,34,5,96693.66,1,1,1,172618.52,No
31044,817,0,27,7,129810.6,1,1,1,59259.44,No
164964,850,1,58,8,156652.13,1,0,0,25899.21,Yes
362170,732,0,36,9,0,1,0,0,3749,Yes
113817,693,1,40,4,130661.96,1,1,1,101918.96,No
258946,576,0,50,8,0,2,1,1,57802.62,No
182930,643,1,37,6,0,2,0,0,142454.77,No
23128,757,1,47,3,130747.1,1,1,0,143829.54,No
236817,569,1,30,6,106629.49,1,0,1,44114.88,No
68245,772,1,36,3,112029.83,1,1,1,186948.35,No
173668,576,1,29,7,130575.26,1,0,1,173629.78,No
346717,608,1,28,4,96679.71,1,1,1,49133.45,No
227606,794,1,33,0,0,2,0,0,178122.71,No
247360,593,1,50,6,171740.69,1,0,0,20893.61,No
181237,597,1,38,1,0,2,1,0,41303.29,No
50832,541,0,39,9,100116.67,1,1,1,199808.1,Yes
113260,692,1,24,2,120596.93,1,0,1,180490.53,No
107273,697,0,48,1,0,2,1,1,87400.53,No
283360,768,1,29,2,95984.69,2,1,1,73686.75,No
131780,802,1,38,1,142557.11,1,1,1,172497.73,No
77694,584,1,47,5,0,2,1,0,89286.29,No
145252,614,1,66,2,0,2,0,1,180082.7,No
282154,850,0,36,6,143644.16,1,1,0,22102.25,Yes
53266,671,0,38,6,132129.72,1,0,1,76068.95,No
335139,626,0,52,0,0,2,1,0,32159.46,Yes
252835,770,0,68,2,183555.24,1,0,0,159557.28,Yes
159391,633,1,38,2,91902.56,2,1,1,107673.35,No
166229,663,1,40,6,156218.19,1,0,1,33607.72,No
104345,581,0,43,5,93259.57,3,1,0,141035.65,Yes
21327,561,0,45,2,168085.38,2,0,1,115719.08,No
68411,479,1,51,1,107714.74,3,1,0,86128.21,Yes
244770,769,0,31,6,117852.26,2,1,0,147668.64,No
216594,659,1,60,2,0,1,1,0,177480.45,Yes
331855,590,0,51,10,84474.62,2,1,1,190937.09,No
68265,560,1,50,3,0,2,1,0,84531.79,No
326747,437,1,35,6,126803.34,2,1,1,161133.4,No
135934,661,0,34,0,0,2,1,0,185555.63,No
291712,677,0,36,10,68806.84,1,1,0,33075.24,No
179933,560,0,31,3,115141.18,1,1,0,39806.75,No
243292,578,0,35,2,0,2,0,1,26389.92,No
211367,421,1,34,6,90723.36,1,1,1,12162.76,No
127938,492,0,49,2,151249.45,2,1,1,167237.94,No
77062,545,0,32,6,0,2,1,1,52067.37,No
246044,640,0,43,9,94752.49,1,1,0,184006.36,Yes
321901,624,0,34,6,0,1,1,0,582.59,Yes
340466,577,1,28,7,0,1,1,0,143274.41,No
163738,704,1,31,5,132084.66,3,1,1,54474.48,Yes
264442,523,1,45,5,0,2,1,1,121428.2,No
338160,793,1,35,2,0,2,1,1,79704.12,No
349117,564,0,53,2,45472.28,1,1,1,41055.71,Yes
31076,711,1,33,1,0,1,0,0,41590.4,No
289349,791,0,33,10,130229.71,2,0,0,54019.93,Yes
80083,629,0,38,9,123948.85,1,1,0,76053.07,No
54305,729,1,39,6,127415.85,1,1,1,184977.2,Yes
187690,651,1,35,8,110067.71,1,1,0,127678.95,Yes
195321,695,1,39,4,65521.2,1,1,1,1243.97,No
69866,847,1,31,5,0,2,1,1,76326.67,No
369437,704,1,47,5,0,2,1,1,145338.61,No
71864,613,1,33,3,155736.42,2,1,1,57751.21,No
360680,692,0,29,4,0,2,0,0,138880.24,No
35560,720,0,34,3,118307.57,2,1,1,136120.29,No
58391,577,1,41,6,0,1,1,1,167621.18,No
276132,710,0,24,7,103099.17,2,1,0,173276.62,No
107898,716,0,38,1,0,2,1,1,99661.46,No
318658,410,1,33,6,125789.69,1,0,0,66333.56,Yes
111247,584,0,36,4,109646.83,1,1,1,70240.79,No
163796,792,1,30,1,127187.86,1,1,1,113553.42,No
28193,605,0,36,6,0,1,0,1,690.84,No
95308,486,1,24,1,0,1,1,0,98802.76,No
280805,615,1,41,4,130385.82,1,0,1,130661.95,No
196280,676,1,23,1,107787.47,1,0,1,116378.82,No
64874,571,1,34,1,99325.04,2,0,1,186052.15,No
277595,850,0,37,9,0,1,0,0,100101.06,No
176916,717,1,48,7,123764.95,1,1,1,169952.82,No
199339,642,0,39,8,128264.03,1,1,0,61792.76,Yes
206465,780,1,47,7,86006.21,1,1,1,37973.13,No
67276,492,0,38,8,57068.43,2,1,0,188974.81,No
305310,760,1,29,5,103607.24,2,0,1,86334.64,No
372860,500,1,40,1,99004.24,1,1,1,152845.99,No
211716,654,0,36,2,0,2,1,1,146652.11,No
32597,606,0,25,3,147386.72,3,1,0,45482.04,Yes
218882,367,1,42,6,93608.28,1,1,0,168816.73,Yes
328735,799,1,38,2,0,2,1,1,59297.34,No
289667,434,1,71,9,119496.87,1,1,0,125848.88,No
196774,719,0,32,7,0,1,0,0,76264.27,No
265778,641,0,37,2,0,2,1,0,3939.87,No
235431,461,0,25,6,0,2,1,1,15306.29,No
181356,790,0,25,5,152885.77,1,1,0,58214.79,No
57327,588,1,31,4,99607.37,2,0,1,35877.03,No
65512,621,1,27,4,137003.68,1,1,0,21254.06,No
109284,768,1,48,3,122831.58,1,1,1,24533.89,Yes
316943,681,1,38,2,99811.44,2,1,0,23531.5,No
84505,606,1,37,8,154712.58,2,1,0,89099.18,No
263806,542,1,37,8,0,1,1,1,807.06,No
37257,713,0,24,7,147687.24,1,1,1,121592.5,No
358189,597,0,33,2,0,2,1,1,4700.66,No
93740,635,1,27,3,127009.83,1,1,0,161909.95,No
256554,599,1,61,1,124737.96,1,0,1,90389.61,Yes
362415,496,0,44,0,179356.28,2,1,0,2919.21,Yes
62695,759,1,31,8,0,2,1,1,99086.74,No
103828,757,1,31,1,127320.36,3,1,0,163170.32,No
202972,564,1,31,0,125175.58,1,1,1,72757.33,No
198670,561,0,22,6,186788.96,2,1,0,73286.8,No
74845,702,1,40,3,148556.74,1,0,1,146056.29,No
75492,678,0,40,8,128644.46,1,0,0,167673.37,No
189794,707,0,46,7,127476.73,2,1,1,146011.55,No
186990,610,0,27,9,159561.93,1,0,1,103381.47,No
31865,744,1,42,1,112419.92,1,1,1,83022.92,No
221793,598,1,28,8,129991.76,2,0,1,46041.08,No
168528,562,1,36,5,0,1,0,1,182843.24,No
160673,621,0,59,2,0,2,1,1,171364.18,No
67852,659,0,50,3,0,1,1,0,183399.12,Yes
61354,722,0,40,6,89175.06,2,0,1,152883.95,No
265682,606,0,39,3,0,2,1,0,50560.45,Yes
174184,603,0,39,5,162390.52,2,1,0,54702.66,No
257282,506,0,59,3,190353.08,1,1,0,78365.75,No
242371,715,1,21,8,0,2,1,0,68666.63,No
232662,690,1,47,2,0,2,1,0,151375.73,No
210724,644,0,40,10,139180.97,1,1,1,19959.67,No
269954,589,1,36,8,114435.47,1,1,0,26955.72,No
159357,592,0,66,5,149950.19,1,1,1,76267.59,No
112860,632,1,42,4,126115.6,1,1,0,100998.5,No
29701,577,0,59,7,111396.97,1,0,1,191070.01,No
122145,588,1,30,3,115007.08,1,0,0,176858.5,No
26852,617,1,54,6,102141.9,1,1,1,45325.26,No
250420,668,0,36,3,133686.52,1,1,0,190958.48,Yes
216130,810,1,32,9,120879.73,2,0,1,78896.59,No
97580,767,1,47,5,0,1,1,0,121964.46,Yes
36715,718,0,49,10,82321.88,1,0,1,11144.4,No
333201,589,0,27,4,0,2,1,0,144181.48,No
233405,778,1,33,5,116474.28,2,1,1,32757.55,No
231135,724,0,34,3,132352.69,1,1,0,80320.3,No
116022,477,0,39,4,182491.57,1,1,0,185830.72,No
297922,580,1,34,6,0,2,1,1,160095.31,No
74892,566,1,63,2,120787.18,2,1,1,52198.84,No
148527,711,0,29,3,130181.47,2,1,0,31811.44,No
366563,706,1,32,5,88348.43,2,1,1,104181.78,No
175615,703,1,31,6,0,2,1,1,67667.19,No
355476,679,1,39,2,146186.28,2,1,1,193974.47,No
321091,603,1,32,7,0,1,1,0,198055.94,Yes
342734,598,1,34,0,104488.17,1,0,1,43249.67,No
327572,836,0,32,4,109196.67,2,1,0,55218.02,No
162691,687,0,61,7,80538.56,1,1,0,131305.37,Yes
367418,704,1,41,4,109026.8,2,1,1,43117.1,No
301769,605,1,75,2,61319.63,1,0,1,186655.11,No
272808,516,0,40,9,0,2,0,1,33266.29,No
135318,572,0,39,2,0,2,1,1,555.28,No
327634,557,1,42,6,177822.03,1,1,0,150944.31,Yes
205796,443,1,59,4,110939.3,1,1,0,72846.58,Yes
245304,604,1,25,7,165413.43,1,1,1,35279.74,No
298140,483,1,27,1,77805.66,1,1,1,2101.89,No
125034,702,1,50,3,0,2,0,0,94949.84,No
